Kr,Rs,Ar,Vf (%),k,k_egv,k_mean,k_std,k_max,k_min
70,1000000,4,45,"[[0.056069224592214, 0.0053946729227956, -0.0080444002352665], [0.0053946729227956, 0.056476296285606, 0.002508634733135], [-0.0080444002352665, 0.002508634733135, 0.04962881825862]]","[0.042285036568312916, 0.06324761027306738, 0.05664169229505972]",0.05405811304548,0.010717440710634,0.063247610273067,0.042285036568313
70,1000000,5,45,,,,,,
70,1000000,6,45,,,,,,
70,1000000,1,50,"[[0.049986456568037, 0.0004512311619439, -0.0019697038025521], [0.0004512311619439, 0.059278833248856, 0.0028361741373357], [-0.0019697038025521, 0.0028361741373357, 0.053111388082879]]","[0.04875103394377724, 0.053232101686860434, 0.06039354226913436]",0.054125559299924,0.005872452631249,0.060393542269134,0.048751033943777
70,1000000,2,50,,,,,,
70,1000000,3,50,"[[0.077484161776771, 0.0060653853413364, -0.0056185693253921], [0.0060653853413364, 0.072308152238689, 0.0022301313822097], [-0.0056185693253921, 0.0022301313822097, 0.075246854722984]]","[0.06555341896215447, 0.08334230795557619, 0.07614344182071336]",0.075013056246148,0.008948154645817,0.083342307955576,0.065553418962155
70,1000000,4,50,"[[0.075177308749581, 0.0054307142042526, -0.0062506464690276], [0.0054307142042526, 0.079054326615739, 0.0037124217147981], [-0.0062506464690276, 0.0037124217147981, 0.07131174690252]]","[0.06407416917464659, 0.08292750827411913, 0.07854170481907422]",0.075181127422613,0.009865708749407,0.082927508274119,0.064074169174647
70,1000000,5,50,"[[0.055125182355332, 0.0003305620390912, -0.001896616349695], [0.0003305620390912, 0.054059085825004, 0.0024517544775596], [-0.001896616349695, 0.0024517544775596, 0.054872325537735]]","[0.051355439694140234, 0.05504263889468571, 0.05765851512924506]",0.054685531239357,0.003166675605943,0.057658515129245,0.05135543969414
70,1000000,6,50,,,,,,
70,1000000,1,55,"[[0.074120223579017, 0.0023305671191719, -0.0029188206287364], [0.0023305671191719, 0.078600164400958, 0.0037021566719672], [-0.0029188206287364, 0.0037021566719672, 0.077045645308048]]","[0.07034488607782917, 0.07781521032175119, 0.08160593688844257]",0.076588677762674,0.005729843185346,0.081605936888443,0.070344886077829
70,1000000,2,55,"[[0.096467678819343, 0.0064466360224322, -0.0086973896329101], [0.0064466360224322, 0.092501229900785, 0.0048126688727155], [-0.0086973896329101, 0.0048126688727155, 0.084532137037289]]","[0.07654278125528031, 0.10259175976409751, 0.09436650473803919]",0.091167015252472,0.013315962979236,0.102591759764098,0.07654278125528
70,1000000,3,55,,,,,,
70,1000000,5,55,"[[0.10036321710409, 0.0039008009625213, -0.010396758423314], [0.0039008009625213, 0.1060845408373, 0.0091421706692938], [-0.010396758423314, 0.0091421706692938, 0.10083803220135]]","[0.0859024085312362, 0.10720848044308956, 0.11417490116841435]",0.102428596714247,0.014729865115668,0.114174901168414,0.085902408531236
70,1000000,6,55,,,,,,
70,1000000,1,60,,,,,,
70,1000000,2,60,"[[0.1021528299567, 0.0014521758255355, -0.0057425088922554], [0.0014521758255355, 0.10622059480782, 0.0030022711491952], [-0.0057425088922554, 0.0030022711491952, 0.10673067773399]]","[0.09730297822846627, 0.10654299237063991, 0.11125813189940392]",0.105034700832837,0.007098787644178,0.111258131899404,0.097302978228466
70,1000000,3,60,"[[0.12787127088185, 0.0021573581338348, -0.011738589577543], [0.0021573581338348, 0.12230816152292, 0.0031357544714534], [-0.011738589577543, 0.0031357544714534, 0.1131044216879]]","[0.1057532945237504, 0.13436741820780587, 0.1231631413611137]",0.12109461803089,0.014418776304783,0.134367418207806,0.10575329452375
70,1000000,4,60,"[[0.13264885426073, 0.012126509020095, -0.0086660922326117], [0.012126509020095, 0.13145660046171, 0.0085389921987244], [-0.0086660922326117, 0.0085389921987244, 0.13203303159201]]","[0.1123843418270262, 0.1442186267443479, 0.13953551774307585]",0.132046162104817,0.017187881194509,0.144218626744348,0.112384341827026
70,1000000,5,60,"[[0.13539534610808, 0.0066147138567826, -0.0076958520522666], [0.0066147138567826, 0.1337539998493, 0.0092523681423939], [-0.0076958520522666, 0.0092523681423939, 0.130091067132]]","[0.11691910580739963, 0.1408829988458779, 0.14143830843610233]",0.13308013769646,0.013998618002313,0.141438308436102,0.1169191058074
70,1000000,6,60,"[[0.1147043221567, 0.0027256923937887, 0.0013860645103587], [0.0027256923937887, 0.10941099315183, 0.0074159509100243], [0.0013860645103587, 0.0074159509100243, 0.10932180735808]]","[0.11885101694968217, 0.11270764878464844, 0.10187845693227934]",0.111145707555537,0.008593409898782,0.118851016949682,0.101878456932279
70,100000000,1,5,"[[0.12626517125828, -0.0051048577420442, 0.0028910828209646], [-0.0051048577420442, 0.12407357617464, 0.0042718045464846], [0.0028910828209646, 0.0042718045464846, 0.12331225791658]]","[0.11621770799316632, 0.13043191514800329, 0.12700138220833038]",0.1245503351165,0.007417320617644,0.130431915148003,0.116217707993166
70,100000000,2,5,"[[0.13891911449414, 0.0052505009946413, -0.0018926315987361], [0.0052505009946413, 0.14295153604786, -0.0016307848204806], [-0.0018926315987361, -0.0016307848204806, 0.1405120954289]]","[0.1474099281549105, 0.13522617075480267, 0.1397466470611867]",0.140794248656967,0.006159065507346,0.147409928154911,0.135226170754803
70,100000000,3,5,"[[0.16268499944925, 0.0050954170333883, -0.013569503833454], [0.0050954170333883, 0.158955850806, -0.0008850440012919], [-0.013569503833454, -0.0008850440012919, 0.15257340681158]]","[0.17362542319079136, 0.14283918597168094, 0.15774964790435783]",0.158071419022277,0.015395640714731,0.173625423190791,0.142839185971681
70,100000000,4,5,"[[0.16956367657422, 0.012065550655678, -0.0089237496019792], [0.012065550655678, 0.16280700953146, 0.0038255754128584], [-0.0089237496019792, 0.0038255754128584, 0.17503956655368]]","[0.15063491821065522, 0.18293222985822827, 0.17384310459047658]",0.169136750886453,0.016655071564111,0.182932229858228,0.150634918210655
70,100000000,5,5,"[[0.17077965579498, 0.0032649583634125, -0.0070338472616619], [0.0032649583634125, 0.1635489124211, 0.0035055127418968], [-0.0070338472616619, 0.0035055127418968, 0.16664866204201]]","[0.15757611353706608, 0.17606898301344312, 0.16733213370758068]",0.16699241008603,0.009251114228668,0.176068983013443,0.157576113537066
70,100000000,6,5,,,,,,
70,100000000,3,10,,,,,,
70,100000000,4,10,"[[0.18610227872612, -0.0015827248364013, -0.0011812697807306], [-0.0015827248364013, 0.18547478648293, -0.0016425179187842], [-0.0011812697807306, -0.0016425179187842, 0.17051926585744]]","[0.18740312906263354, 0.18446715585373594, 0.17022604615012069]",0.180698777022163,0.009187684888454,0.187403129062633,0.170226046150121
70,100000000,5,10,"[[0.20821278077636, 0.0098609127360873, -0.014473068934898], [0.0098609127360873, 0.19587826766466, -0.0032152628039089], [-0.014473068934898, -0.0032152628039089, 0.20378319691854]]","[0.22396236898292493, 0.18813281676221286, 0.19577905961442227]",0.202624748453187,0.018870262182653,0.223962368982925,0.188132816762213
70,100000000,6,10,"[[0.21495962859299, 0.018283173993704, -0.013264867517055], [0.018283173993704, 0.20047154502739, 0.0056095100401116], [-0.013264867517055, 0.0056095100401116, 0.22142354824486]]","[0.18398919743776598, 0.23393773241382826, 0.21892779201364587]",0.212284907288413,0.025628304170746,0.233937732413828,0.183989197437766
70,100000000,3,15,"[[0.22086115607747, 0.0064041964994585, -0.011500715218888], [0.0064041964994585, 0.19861144663856, 0.003226065145302], [-0.011500715218888, 0.003226065145302, 0.21735926337746]]","[0.23099213062515475, 0.2109283595341318, 0.19491137593420363]",0.21227728869783,0.018078161471335,0.230992130625155,0.194911375934204
70,100000000,4,15,"[[0.20374947205355, 0.0025335290044889, 0.0016574165423856], [0.0025335290044889, 0.19725724054212, 0.0093509929591256], [0.0016574165423856, 0.0093509929591256, 0.19938013267428]]","[0.20928302509444044, 0.2022389751858803, 0.18886484498962905]",0.200128948423317,0.01037133932538,0.20928302509444,0.188864844989629
70,100000000,5,15,"[[0.21671637055458, -0.0079140910615016, 0.0018537098222055], [-0.0079140910615016, 0.22422882452224, 0.0022845661826381], [0.0018537098222055, 0.0022845661826381, 0.22378330011488]]","[0.2110973821412354, 0.22940350482964017, 0.2242276082208245]",0.2215761650639,0.009436691426635,0.22940350482964,0.211097382141235
70,100000000,6,15,"[[0.2370576014735, -0.008492609208797, -0.0035336685933019], [-0.008492609208797, 0.23495167260788, 0.0052332458356416], [-0.0035336685933019, 0.0052332458356416, 0.2214855723789]]","[0.24608955208878167, 0.22774204443603271, 0.21966324993546593]",0.231164948820093,0.013541586583241,0.246089552088782,0.219663249935466
70,100000000,5,25,"[[0.25606101502428, 0.0052832523769856, -0.015771511886731], [0.0052832523769856, 0.24568006273199, -0.0054448046522301], [-0.015771511886731, -0.0054448046522301, 0.25097483444512]]","[0.2716876683718201, 0.2374622520810076, 0.24356599174856233]",0.25090530406713,0.01825496943443,0.27168766837182,0.237462252081008
70,100000000,5,30,"[[0.26947873233845, 0.022186534265604, -0.0087742370099219], [0.022186534265604, 0.23794661413934, 0.0013627833021889], [-0.0087742370099219, 0.0013627833021889, 0.26794175133818]]","[0.2258292137450434, 0.284191179304621, 0.2653467047663061]",0.25845569927199,0.029784966401464,0.284191179304621,0.225829213745043
70,100000000,6,40,"[[0.27255356979582, 0.0084961305686643, -0.0095346870338686], [0.0084961305686643, 0.24600695522519, -0.0007432909654673], [-0.0095346870338686, -0.0007432909654673, 0.27152346945747]]","[0.28284517040363766, 0.26387017041482635, 0.24336865366001603]",0.263361331492827,0.019743176829952,0.282845170403638,0.243368653660016
70,100000000,3,50,"[[0.27091498922954, 0.0009042632359417, 0.003769616658119], [0.0009042632359417, 0.26184803321421, 0.0041511373608698], [0.003769616658119, 0.0041511373608698, 0.26155909220525]]","[0.2727508602999912, 0.26436915985312187, 0.2572020944958866]",0.264774038216333,0.007782285935024,0.272750860299991,0.257202094495887
70,100000000,5,50,"[[0.2732445153536, -0.0052276300400523, 0.0047779033237732], [-0.0052276300400523, 0.28074462460021, 0.0016201883446365], [0.0047779033237732, 0.0016201883446365, 0.27026446194817]]","[0.2654043516211307, 0.275372486923254, 0.28347676335759553]",0.274751200633993,0.009052210447344,0.283476763357595,0.265404351621131
70,100000000,6,50,"[[0.29278539645065, -0.0072009538083627, -0.0060668152351404], [-0.0072009538083627, 0.28600008212025, 0.0018231191013048], [-0.0060668152351404, 0.0018231191013048, 0.28713247200654]]","[0.30022812410527555, 0.2807303294089307, 0.2849594970632336]",0.288639316859147,0.010256549361408,0.300228124105276,0.280730329408931
70,100000000,1,55,"[[0.31158513224749, 0.0017857101273529, -0.010855433568475], [0.0017857101273529, 0.29697044497048, -0.0017211193118219], [-0.010855433568475, -0.0017211193118219, 0.30866000038353]]","[0.3213280252124764, 0.2991748789479347, 0.2967126734410887]",0.305738525867167,0.013556916366473,0.321328025212476,0.296712673441089
70,100000000,3,55,"[[0.3178734473792, 0.010232489878382, -0.0097442420729784], [0.010232489878382, 0.30086419056839, 0.0025006841037703], [-0.0097442420729784, 0.0025006841037703, 0.32606680619667]]","[0.29466218883818107, 0.3171374882734514, 0.33300476703262777]",0.314934814714753,0.019265958417737,0.333004767032628,0.294662188838181
70,100000000,4,55,"[[0.32344641743104, -0.0064158288247356, -0.012786383679555], [-0.0064158288247356, 0.30095188668267, 0.0032551419851934], [-0.012786383679555, 0.0032551419851934, 0.33076020595415]]","[0.341442899324277, 0.3144656561989884, 0.2992499545445945]",0.31838617002262,0.021367942548975,0.341442899324277,0.299249954544594
70,100000000,6,55,"[[0.33161699476538, 0.0055190709876508, 0.0088784100688659], [0.0055190709876508, 0.33038477947303, 0.0072017912903425], [0.0088784100688659, 0.0072017912903425, 0.33245383464979]]","[0.3461114281008352, 0.32283398146499087, 0.325510199322374]",0.331485202962733,0.012737165377268,0.346111428100835,0.322833981464991
70,100000000,1,60,"[[0.34072389448143, -0.0022877220481793, 1.8810564768602e-05], [-0.0022877220481793, 0.34270501780245, 0.0058102089613062], [1.8810564768602e-05, 0.0058102089613062, 0.33020084141949]]","[0.3458702273666632, 0.3398995469972304, 0.3278599793394763]",0.33787658456779,0.009173959954316,0.345870227366663,0.327859979339476
70,100000000,3,60,,,,,,
70,100000000,4,60,"[[0.37652959570118, 0.003979758131187, -0.012451745873421], [0.003979758131187, 0.35194377254345, 0.0012640760337419], [-0.012451745873421, 0.0012640760337419, 0.36675215328213]]","[0.38521982971899743, 0.3596236508251993, 0.3503820409825632]",0.365075173842253,0.01804736015087,0.385219829718997,0.350382040982563
70,100000000,5,60,"[[0.37486279890375, 0.0066352124255066, -0.0070927472890675], [0.0066352124255066, 0.36111503461325, 0.0043720652997089], [-0.0070927472890675, 0.0043720652997089, 0.38940700894103]]","[0.35699313358044604, 0.37601372743431966, 0.39237798144326375]",0.375128280819343,0.017709033749747,0.392377981443264,0.356993133580446
70,100000000,6,60,"[[0.38269934457096, -0.008006415842045, -0.012569798900066], [-0.008006415842045, 0.3629090587052, 0.0027160365663407], [-0.012569798900066, 0.0027160365663407, 0.39078579065841]]","[0.40122163864456123, 0.3752059840276368, 0.35996657126237236]",0.378798064644857,0.0208607868631,0.401221638644561,0.359966571262372
100,100,1,5,"[[0.18167491080513, 0.000278947011111, 0.0004847405722799], [0.000278947011111, 0.18229051546485, -0.000311152161217], [0.0004847405722799, -0.000311152161217, 0.18229310377074]]","[0.18125663023149238, 0.18235830898575106, 0.18264359082347673]",0.18208617668024,0.0007324321912,0.182643590823477,0.181256630231492
100,100,2,5,"[[0.18343234073467, 0.0005866339295875, 0.0010146590763907], [0.0005866339295875, 0.1838863546397, 0.0001819855473328], [0.0010146590763907, 0.0001819855473328, 0.18595184694791]]","[0.18636556590580927, 0.18283483104819614, 0.1840701453682747]",0.184423514107427,0.001791695916736,0.186365565905809,0.182834831048196
100,100,3,5,"[[0.18506665332232, 6.810375917227e-06, 0.0006455786798757], [6.810375917227e-06, 0.18521888661189, -0.0007026489728534], [0.0006455786798757, -0.0007026489728534, 0.18601662727664]]","[0.18663021600946683, 0.18514865784639337, 0.1845232933549896]",0.18543405573695,0.00108206734307,0.186630216009467,0.18452329335499
100,100,4,5,"[[0.18654374288753, -0.0009265606338482, 0.0008891598778388], [-0.0009265606338482, 0.18599869436568, 0.0002886747757038], [0.0008891598778388, 0.0002886747757038, 0.18895074241734]]","[0.18514624528714146, 0.1871032736310063, 0.18924366075240215]",0.187164393223517,0.002049391391897,0.189243660752402,0.185146245287141
100,100,5,5,"[[0.18647986444337, 0.000144938901856, 8.1789832771897e-05], [0.000144938901856, 0.18666410749834, -4.5354219289022e-05], [8.1789832771897e-05, -4.5354219289022e-05, 0.19027813246206]]","[0.18639799462691778, 0.18674372311769513, 0.1902803866591572]",0.18780736813459,0.002148661796206,0.190280386659157,0.186397994626918
100,100,6,5,"[[0.18660749111338, 0.0007723695524862, 0.0001240441858294], [0.0007723695524862, 0.18842840032276, -0.0025962739416399], [0.0001240441858294, -0.0025962739416399, 0.19076384630984]]","[0.185950537297111, 0.18738903865218648, 0.1924601617966825]",0.188599912581993,0.003419570811779,0.192460161796682,0.185950537297111
100,100,1,10,"[[0.16671231695629, 3.8328632676692e-05, -0.0002096436033324], [3.8328632676692e-05, 0.16731358089619, -6.2489353890744e-05], [-0.0002096436033324, -6.2489353890744e-05, 0.16816190144322]]","[0.16668125347592083, 0.16819673590913076, 0.16730980991064817]",0.167395933098567,0.00076140308245,0.168196735909131,0.166681253475921
100,100,2,10,"[[0.16932801598097, 0.0004061530041642, 0.0013110471477568], [0.0004061530041642, 0.17383831503293, -0.0012124839674895], [0.0013110471477568, -0.0012124839674895, 0.17278472172836]]","[0.1687640737506001, 0.17252276608926798, 0.1746642129023915]",0.17198368424742,0.002986782119068,0.174664212902392,0.1687640737506
100,100,3,10,"[[0.17438307867097, -0.0004771656319722, 0.0021749353080166], [-0.0004771656319722, 0.1755993988981, -0.0017175903733651], [0.0021749353080166, -0.0017175903733651, 0.1767186684037]]","[0.17891977743125184, 0.1729730326995091, 0.1748083358420089]",0.17556704865759,0.003045107071767,0.178919777431252,0.172973032699509
100,100,4,10,"[[0.17756323206221, -0.0022399838740891, 0.001886618865995], [-0.0022399838740891, 0.176998594545, -0.0005448701530855], [0.001886618865995, -0.0005448701530855, 0.18003645593886]]","[0.18164164415093223, 0.17486654706299593, 0.17809009133214213]",0.178199427515357,0.003388871632042,0.181641644150932,0.174866547062996
100,100,5,10,"[[0.17781010507197, -0.000141168565797, 0.0009172382318284], [-0.000141168565797, 0.17955263170844, -0.0001306158102059], [0.0009172382318284, -0.0001306158102059, 0.18385768399198]]","[0.18399879828595989, 0.1776663390398451, 0.17955528344658497]",0.18040680692413,0.003250973577336,0.18399879828596,0.177666339039845
100,100,6,10,"[[0.1794879545453, 0.001140133134594, 1.542792076552e-05], [0.001140133134594, 0.18410132441209, -0.0019513768506712], [1.542792076552e-05, -0.0019513768506712, 0.18397803846433]]","[0.1791703762313608, 0.18609336935596515, 0.18230357183439405]",0.182522439140573,0.003466682221392,0.186093369355965,0.179170376231361
100,100,1,15,"[[0.15746846814418, 0.000207279749512, -0.0002720764324056], [0.000207279749512, 0.1556071387519, -0.000173517060154], [-0.0002720764324056, -0.000173517060154, 0.15599573441937]]","[0.1575456792311286, 0.15599013219792782, 0.15553552988639346]",0.156357113771817,0.00105412603787,0.157545679231129,0.155535529886393
100,100,2,15,"[[0.15973854217599, 0.0001507307726315, 0.0007546204762685], [0.0001507307726315, 0.16197206276833, -0.0019983190985077], [0.0007546204762685, -0.0019983190985077, 0.1631185834464]]","[0.15938369430461158, 0.16076732880978462, 0.16467816527632367]",0.161609729463573,0.002745921496275,0.164678165276324,0.159383694304612
100,100,3,15,"[[0.16653607301978, 0.0001005087294673, 0.0002732920381823], [0.0001005087294673, 0.16896671396977, -0.0030961058158117], [0.0002732920381823, -0.0030961058158117, 0.16850461839754]]","[0.1666075830207989, 0.16555706176037477, 0.17184276060591624]",0.168002468462363,0.003367013742254,0.171842760605916,0.165557061760375
100,100,4,15,"[[0.17470839525522, -0.0009273619051911, 0.0027055579427367], [-0.0009273619051911, 0.17490040131112, -0.0002624250282453], [0.0027055579427367, -0.0002624250282453, 0.17211311934113]]","[0.17039316743198268, 0.17685205309997284, 0.17447669537551466]",0.17390730530249,0.003266872328311,0.176852053099973,0.170393167431983
100,100,5,15,"[[0.17478178468676, -0.000551926323911, 0.0016499883874139], [-0.000551926323911, 0.17703391343717, -0.0011991546702871], [0.0016499883874139, -0.0011991546702871, 0.17829619615487]]","[0.17962120663923425, 0.17412652626546601, 0.17636416137409994]",0.1767039647596,0.002763055891231,0.179621206639234,0.174126526265466
100,100,6,15,"[[0.17584740213152, 0.0034547206422574, -0.0023784189473971], [0.0034547206422574, 0.18125302011116, -0.0012354968915226], [-0.0023784189473971, -0.0012354968915226, 0.18078378028117]]","[0.17377193534494983, 0.18433879956493682, 0.17977346761396332]",0.179294734174617,0.005299673965479,0.184338799564937,0.17377193534495
100,100,1,20,"[[0.14965098199431, -0.0007132491521935, -0.0017441635329774], [-0.0007132491521935, 0.14725383467519, 0.0004979666215045], [-0.0017441635329774, 0.0004979666215045, 0.14891414836287]]","[0.1512534794185056, 0.1475082760153289, 0.1470572095985356]",0.148606321677457,0.002303572943839,0.151253479418506,0.147057209598536
100,100,3,20,"[[0.15424399256095, 2.494162888166e-05, 0.0021848375227089], [2.494162888166e-05, 0.15661981137169, -0.0018856833882194], [0.0021848375227089, -0.0018856833882194, 0.16009280740965]]","[0.1614786249961742, 0.1533819614263299, 0.15609602491978591]",0.156985537114097,0.004120972482155,0.161478624996174,0.15338196142633
100,100,4,20,"[[0.16158135844305, -9.1360508308203e-05, -0.0010224109038125], [-9.1360508308203e-05, 0.16954841766491, -0.001616536690437], [-0.0010224109038125, -0.001616536690437, 0.16667720962218]]","[0.1613635845417806, 0.16615533397802276, 0.1702880672103366]",0.165935661910047,0.004466294838949,0.170288067210337,0.161363584541781
100,100,1,25,"[[0.17497486994986, -0.0012957310776726, 0.001785527749627], [-0.0012957310776726, 0.17029777659693, -0.0026101174592109], [0.001785527749627, -0.0026101174592109, 0.17038554141464]]","[0.17637699265724163, 0.17156696102625935, 0.1677142342779289]",0.17188606265381,0.004340186064113,0.176376992657242,0.167714234277929
100,100,3,25,"[[0.18009686351931, 0.0037881761544549, 0.0013443335587263], [0.0037881761544549, 0.18037050051343, -0.0023022101314013], [0.0013443335587263, -0.0023022101314013, 0.17819220117471]]","[0.174587882003098, 0.18412747159582962, 0.1799442116085221]",0.179553188402483,0.004781800577208,0.18412747159583,0.174587882003098
100,100,4,25,"[[0.18090365830722, 0.00665255640342, -0.0033467345096343], [0.00665255640342, 0.18446058762964, 3.1639486223916e-05], [-0.0033467345096343, 3.1639486223916e-05, 0.17989059086053]]","[0.18999057499023472, 0.1744214850792831, 0.1808427767278722]",0.181751612265797,0.007824233297268,0.189990574990235,0.174421485079283
100,100,5,25,"[[0.14523267153444, -0.0008381266642465, -0.0026735851163061], [-0.0008381266642465, 0.14392340539622, 0.0004232118383418], [-0.0026735851163061, 0.0004232118383418, 0.14581178384418]]","[0.1483838214566226, 0.14272334245163923, 0.14386069686657801]",0.144989286924947,0.002994251539425,0.148383821456623,0.142723342451639
100,100,6,25,"[[0.15088014644183, 0.0005716499177002, 0.0018087824562318], [0.0005716499177002, 0.15371248424923, -0.0027569956821512], [0.0018087824562318, -0.0027569956821512, 0.1562015806104]]","[0.1497320586485888, 0.15287039958083226, 0.15819175307203864]",0.15359807043382,0.004276533185567,0.158191753072039,0.149732058648589
100,100,1,30,"[[0.16278122849984, 0.0004593840813779, 0.0009382143629411], [0.0004593840813779, 0.17238023270214, -0.0007911737045602], [0.0009382143629411, -0.0007911737045602, 0.16649784929474]]","[0.16251712436889873, 0.16664582805611122, 0.1724963580717101]",0.167219770165573,0.005014312862456,0.17249635807171,0.162517124368899
100,100,3,30,"[[0.17801957053289, -0.0007007406627508, 0.0011077228597972], [-0.0007007406627508, 0.18107271585811, -0.0027437629609517], [0.0011077228597972, -0.0027437629609517, 0.17415994538591]]","[0.1822808888829969, 0.17790547770042486, 0.1730658651934884]",0.177750743925637,0.004609460088269,0.182280888882997,0.173065865193488
100,100,4,30,"[[0.18573225391617, 0.0036064178107884, -7.5291939207412e-06], [0.0036064178107884, 0.18462793737486, -0.002055822062753], [-7.5291939207412e-06, -0.002055822062753, 0.18385350442885]]","[0.1891888680879506, 0.1843195819766586, 0.18070524565527094]",0.184737898573293,0.004257253102216,0.189188868087951,0.180705245655271
100,100,3,35,"[[0.18532623984076, 0.0058287015855008, -0.002314406596629], [0.0058287015855008, 0.19239947345756, -0.001730639173982], [-0.002314406596629, -0.001730639173982, 0.18353493600115]]","[0.1962349897440938, 0.18127615470721098, 0.18374950484816527]",0.187086883099823,0.008018432303833,0.196234989744094,0.181276154707211
100,100,4,35,"[[0.14380719550638, -0.0007719311284317, -0.0029448642771333], [-0.0007719311284317, 0.14220267527109, 0.0018614957941433], [-0.0029448642771333, 0.0018614957941433, 0.14447358174651]]","[0.14776296646297943, 0.14201667994512623, 0.14070380611587427]",0.14349448417466,0.003754446058629,0.147762966462979,0.140703806115874
100,100,1,40,"[[0.15477824795989, -0.00023330373125, 0.0023088050541286], [-0.00023330373125, 0.15752498163201, 7.616055447078e-05], [0.0023088050541286, 7.616055447078e-05, 0.15963967196877]]","[0.15384022820058244, 0.16056149518965385, 0.15754117817043345]",0.157314300520223,0.003366372318345,0.160561495189654,0.153840228200582
100,100,3,40,"[[0.17084247332693, 0.0016551762353484, 2.8807772271372e-05], [0.0016551762353484, 0.17550727089705, -0.0009415949188252], [2.8807772271372e-05, -0.0009415949188252, 0.17225262445312]]","[0.17623394353672103, 0.17026187352651123, 0.1721065516138677]",0.1728674562257,0.003057881116548,0.176233943536721,0.170261873526511
100,100,4,40,"[[0.18738926499406, 0.0026206302596953, -0.0021752382846051], [0.0026206302596953, 0.18824010203258, -0.0016079407287511], [-0.0021752382846051, -0.0016079407287511, 0.18093381851546]]","[0.19115287038996753, 0.18522705553212152, 0.180183259620011]",0.185521061847367,0.005490712148359,0.191152870389968,0.180183259620011
100,100,5,40,"[[0.19654836435162, 0.0054427232303396, -0.0018799908381737], [0.0054427232303396, 0.19653918748411, 0.0004501097323557], [-0.0018799908381737, 0.0004501097323557, 0.19447102836012]]","[0.20212469613439993, 0.19041686161338683, 0.19501702244806313]",0.195852860065283,0.005898501138817,0.2021246961344,0.190416861613387
100,100,6,40,"[[0.19459891500891, 0.0058029714073913, -0.004942240082136], [0.0058029714073913, 0.20055599862442, 0.0016300459383225], [-0.004942240082136, 0.0016300459383225, 0.19604530527333]]","[0.18787724732792727, 0.20432163516663224, 0.19900133641210052]",0.197066739635553,0.008391154352251,0.204321635166632,0.187877247327927
100,100,1,45,"[[0.151586841728, -0.0001324043632121, -0.0035084862473508], [-0.0001324043632121, 0.14597554989792, 0.0018742848758242], [-0.0035084862473508, 0.0018742848758242, 0.15008934306428]]","[0.1546214371691461, 0.14805723996471884, 0.1449730575563351]",0.149217244896733,0.004927678547749,0.154621437169146,0.144973057556335
100,100,3,45,"[[0.1663518536808, 0.0016393950731052, 0.0018701042237135], [0.0016393950731052, 0.16525092286122, 0.0012041377345429], [0.0018701042237135, 0.0012041377345429, 0.16818147276191]]","[0.17010234916163225, 0.16406719744322068, 0.16561470269907702]",0.166594749767977,0.003134666371244,0.170102349161632,0.164067197443221
100,100,5,45,"[[0.17970047050543, 0.0011268866943401, -0.0014703437903097], [0.0011268866943401, 0.1837541248877, -0.0006828002555252], [-0.0014703437903097, -0.0006828002555252, 0.18196856550175]]","[0.17886719556356076, 0.18451911852976896, 0.1820368468015503]",0.181807720298293,0.002832919434057,0.184519118529769,0.178867195563561
100,100,6,45,"[[0.20072942804466, -0.0003278209633303, -0.0056941483985688], [-0.0003278209633303, 0.20019182494618, -0.0026321901328743], [-0.0056941483985688, -0.0026321901328743, 0.19097221932947]]","[0.18783356830703996, 0.2035669377594328, 0.20049296625383708]",0.19729782410677,0.008339150351585,0.203566937759433,0.18783356830704
100,100,1,50,"[[0.20587537552686, 0.0085307447221255, -0.0039894209920169], [0.0085307447221255, 0.20979463545687, 0.0012978779224884], [-0.0039894209920169, 0.0012978779224884, 0.20620429959965]]","[0.1973216942396355, 0.21680988255440214, 0.20774273378934216]",0.207291436861127,0.009751929175092,0.216809882554402,0.197321694239635
100,100,3,50,"[[0.21130769257433, 0.0071564981215625, -0.0049305245232956], [0.0071564981215625, 0.21173640910162, 0.0015855177307696], [-0.0049305245232956, 0.0015855177307696, 0.20492073797193]]","[0.1998570001014646, 0.21909643447406402, 0.2090114050723515]",0.20932161321596,0.009623467699518,0.219096434474064,0.199857000101465
100,100,4,50,"[[0.16682067351558, 0.0015606745106663, -0.0005475482918008], [0.0015606745106663, 0.16180589985441, 0.0056445566460747], [-0.0005475482918008, 0.0056445566460747, 0.16236530474762]]","[0.15621880555566559, 0.16662781112157946, 0.16814526144036487]",0.163663959372537,0.00649217994091,0.168145261440365,0.156218805555666
100,100,5,50,"[[0.18394711540434, -0.0016388374687926, 0.00143249670948], [-0.0016388374687926, 0.18097413972567, 0.0014566570692184], [0.00143249670948, 0.0014566570692184, 0.18267882540009]]","[0.1791756165582295, 0.18500556005707688, 0.1834189039147937]",0.1825333601767,0.003014166731287,0.185005560057077,0.17917561655823
100,100,6,50,"[[0.19847025136209, 0.0030259892036582, -0.0002949495439174], [0.0030259892036582, 0.2019571615388, -0.0028307145465882], [-0.0002949495439174, -0.0028307145465882, 0.19880504993221]]","[0.20485372238298047, 0.19601597368279228, 0.19836276676732717]",0.1997441542777,0.004577949771708,0.20485372238298,0.196015973682792
